Cód.,Ano Letivo,Serie,Andamento adesao,Situacao,Matricula,Escola
21452,2023,1,CONCLUIDA,Dep.neste ano,201931900483822,CE MULLULO DA VEIGA
21452,2024,2,CONCLUIDA,Aprovado,201931900483822,CE MULLULO DA VEIGA
21453,2022,7,ELEGIVEL,Reprovado,202231900515326,CE MULLULO DA VEIGA
21453,2024,9,ELEGIVEL,Reprovado,202231900515326,CE MULLULO DA VEIGA
21454,2022,8,VALOR DEPOSITADO,Aprovado,202031900495926,CE MULLULO DA VEIGA
21454,2023,9,VALOR DEPOSITADO,Aprovado,202031900495926,CE MULLULO DA VEIGA
21454,2024,1,CONCLUIDA,Aprovado,202031900495926,CE MULLULO DA VEIGA
21455,2022,8,ELEGIVEL,Aprovado,201932170259577,CE MULLULO DA VEIGA
21455,2023,9,ELEGIVEL,Aprovado,201932170259577,CE MULLULO DA VEIGA
21455,2024,1,ELEGIVEL,Reprovado,201932170259577,CE HILARIO RIBEIRO
21456,2022,8,ELEGIVEL,Aprovado,202031900495764,CE MULLULO DA VEIGA
21456,2023,9,ELEGIVEL,Aprovado,202031900495764,CE MULLULO DA VEIGA
21456,2024,1,ELEGIVEL,Reprovado,202031900495764,CE CONSELHEIRO MACEDO SOARES
21457,2022,7,VALOR DEPOSITADO,Aprovado,202231900518937,CE MULLULO DA VEIGA
21457,2023,8,CONCLUIDA,Reprovado,202231900518937,CE MULLULO DA VEIGA
21457,2024,8,CONCLUIDA,Reprovado,202231900518937,CE MULLULO DA VEIGA
21458,2022,9,ELEGIVEL,Reprovado,201931900484713,CE MULLULO DA VEIGA
21458,2023,9,ELEGIVEL,Transferido,201931900484713,CE MULLULO DA VEIGA
21459,2022,9,ELEGIVEL,Reprovado,201932300513974,CE MULLULO DA VEIGA
21459,2023,9,ELEGIVEL,Reprovado,201932300513974,CE MULLULO DA VEIGA
21460,2022,1,ELEGIVEL,Dep.neste ano,201731850665865,CE MULLULO DA VEIGA
21460,2023,2,ELEGIVEL,Dep.neste ano,201731850665865,CE MULLULO DA VEIGA
21460,2024,3,ELEGIVEL,Não avaliado,201731850665865,CE MULLULO DA VEIGA
21461,2022,7,ELEGIVEL,Dep.neste ano,202131900510476,CE MULLULO DA VEIGA
21461,2023,8,ELEGIVEL,Reprovado,202131900510476,CE MULLULO DA VEIGA
21461,2024,8,ELEGIVEL,Dep.neste ano,202131900510476,EE MENEZES VIEIRA
21462,2022,7,VALOR DEPOSITADO,Aprovado,202231900518260,CE MULLULO DA VEIGA
21462,2023,8,CONCLUIDA,Reprovado,202231900518260,CE MULLULO DA VEIGA
21462,2024,8,CONCLUIDA,Dep.neste ano,202231900518260,CE MULLULO DA VEIGA
21463,2022,7,ELEGIVEL,Aprovado,202132170284150,CE MULLULO DA VEIGA
21463,2023,8,ELEGIVEL,Aprovado,202132170284150,CE MULLULO DA VEIGA
21463,2024,9,ELEGIVEL,Reprovado,202132170284150,CE MULLULO DA VEIGA
21464,2022,6,VALOR DEPOSITADO,Aprovado,202231900518775,CE MULLULO DA VEIGA
21464,2023,7,VALOR DEPOSITADO,Aprovado,202231900518775,CE MULLULO DA VEIGA
21464,2024,8,CONCLUIDA,Aprovado,202231900518775,CE MULLULO DA VEIGA
21465,2022,2,ELEGIVEL,Dep.neste ano,201531850581472,CE MULLULO DA VEIGA
21465,2023,3,ELEGIVEL,Aprovado,201531850581472,CE MULLULO DA VEIGA
21466,2022,1,ELEGIVEL,Aprovado,202031900497031,CE MULLULO DA VEIGA
21466,2023,2,ELEGIVEL,Reprovado,202031900497031,CE RAUL VIDAL
21467,2022,8,VALOR DEPOSITADO,Aprovado,202031900493044,CE MULLULO DA VEIGA
21467,2023,9,VALOR DEPOSITADO,Aprovado,202031900493044,CE MULLULO DA VEIGA
21467,2024,1,CONCLUIDA,Aprovado,202031900493044,CE MULLULO DA VEIGA
21468,2022,7,EMAIL NAO CONFIRMADO,Aprovado,202131900509621,CE MULLULO DA VEIGA
21468,2023,8,EMAIL NAO CONFIRMADO,Aprovado,202131900509621,CE MULLULO DA VEIGA
21468,2024,9,EMAIL NAO CONFIRMADO,Dep.neste ano,202131900509621,CE MULLULO DA VEIGA
21469,2022,9,PRE-INSCRITO,Aprovado,201831900463825,CE MULLULO DA VEIGA
21469,2023,1,PRE-INSCRITO,Dep.neste ano,201831900463825,CE MULLULO DA VEIGA
21469,2024,2,PRE-INSCRITO,Reprovado,201831900463825,CE MULLULO DA VEIGA
21470,2022,9,ELEGIVEL,Aprovado,202131900511110,CE MULLULO DA VEIGA
21470,2023,1,ELEGIVEL,Reprovado,202131900511110,CE MULLULO DA VEIGA
21470,2024,1,ELEGIVEL,Reprovado,202131900511110,CE HILARIO RIBEIRO
21471,2022,9,ELEGIVEL,Aprovado,201932130391989,CE MULLULO DA VEIGA
21471,2023,1,ELEGIVEL,Reprovado,201932130391989,CE MULLULO DA VEIGA
21471,2024,1,ELEGIVEL,Não avaliado,201932130391989,CE MULLULO DA VEIGA
21472,2022,9,PRE-INSCRITO,Aprovado,201932100377716,CE MULLULO DA VEIGA
21472,2023,1,PRE-INSCRITO,Dep.neste ano,201932100377716,CE MULLULO DA VEIGA
21472,2024,2,PRE-INSCRITO,Reprovado,201932100377716,CE MULLULO DA VEIGA
21473,2022,8,ELEGIVEL,Aprovado,202031900499913,CE MULLULO DA VEIGA
21473,2023,9,ELEGIVEL,Aprovado,202031900499913,CE MULLULO DA VEIGA
21473,2024,1,ELEGIVEL,Aprovado,202031900499913,CE RAUL VIDAL
21474,2022,9,ELEGIVEL,Reprovado,201931900477423,CE MULLULO DA VEIGA
21474,2023,9,ELEGIVEL,Aprovado,201931900477423,CE MULLULO DA VEIGA
21474,2024,1,ELEGIVEL,Dep.neste ano,201931900477423,CE MULLULO DA VEIGA
21475,2022,8,ELEGIVEL,Abandonou,202231900518856,CE MULLULO DA VEIGA
21475,2023,8,ELEGIVEL,Transferido,202231900518856,CE MULLULO DA VEIGA
21476,2022,6,PRE-INSCRITO,Aprovado,202231900517531,CE MULLULO DA VEIGA
21476,2024,9,ELEGIVEL,Aprovado,202231900517531,CE MULLULO DA VEIGA
21477,2022,2,ELEGIVEL,Dep.neste ano,201931890483663,CE MULLULO DA VEIGA
21477,2023,3,ELEGIVEL,Aprovado,201931890483663,CE MULLULO DA VEIGA
21478,2022,1,ELEGIVEL,Reprovado,202231900522292,CE MULLULO DA VEIGA
21479,2022,9,PRE-INSCRITO,Reprovado,201831900460729,CE MULLULO DA VEIGA
21479,2023,9,PRE-INSCRITO,Transferido,201831900460729,CE MULLULO DA VEIGA
21479,2024,9,PRE-INSCRITO,Não avaliado,201831900460729,CE CONSELHEIRO MACEDO SOARES
21480,2022,9,ELEGIVEL,Abandonou,201731900456725,CE MULLULO DA VEIGA
21481,2022,2,ELEGIVEL,Aprovado,201632170216151,CE MULLULO DA VEIGA
21481,2023,3,ELEGIVEL,Aprovado,201632170216151,CE MULLULO DA VEIGA
21482,2022,2,ELEGIVEL,Reprovado,202008360356510,CE MULLULO DA VEIGA
21483,2022,8,ELEGIVEL,Transferido,202031850841133,CE MULLULO DA VEIGA
21483,2023,8,ELEGIVEL,Transferido,202031850841133,CE MULLULO DA VEIGA
21484,2022,7,VALOR DEPOSITADO,Aprovado,202131900511367,CE MULLULO DA VEIGA
21484,2023,8,VALOR DEPOSITADO,Aprovado,202131900511367,CE MULLULO DA VEIGA
21484,2024,9,CONCLUIDA,Aprovado,202131900511367,CE MULLULO DA VEIGA
21485,2022,9,ELEGIVEL,Reprovado,201931900490799,CE MULLULO DA VEIGA
21485,2023,9,ELEGIVEL,Aprovado,201931900490799,CE MULLULO DA VEIGA
21487,2022,8,ELEGIVEL,Dep.neste ano,202131900507335,CE MULLULO DA VEIGA
21487,2023,9,ELEGIVEL,Reprovado,202131900507335,CE MULLULO DA VEIGA
21487,2024,9,ELEGIVEL,Não avaliado,125239538548,ESCOLA MUNICIPAL ALTIVO CESAR
21488,2022,7,ELEGIVEL,Aprovado,202131900509036,CE MULLULO DA VEIGA
21488,2023,8,ELEGIVEL,Aprovado,202131900509036,CE MULLULO DA VEIGA
21488,2024,9,ELEGIVEL,Aprovado,202131900509036,CE MULLULO DA VEIGA
21489,2022,6,PRE-INSCRITO,Aprovado,202231900515407,CE MULLULO DA VEIGA
21489,2023,7,PRE-INSCRITO,Aprovado,202231900515407,CE MULLULO DA VEIGA
21489,2024,8,PRE-INSCRITO,Aprovado,202231900515407,CE MULLULO DA VEIGA
21490,2022,7,ELEGIVEL,Aprovado,202131900509974,CE MULLULO DA VEIGA
21490,2024,1,ELEGIVEL,Aprovado,202131900509974,CE MULLULO DA VEIGA
21491,2022,6,ELEGIVEL,Aprovado,202231900515679,CE MULLULO DA VEIGA
21491,2023,7,ELEGIVEL,Aprovado,202231900515679,CE MULLULO DA VEIGA
21491,2024,8,ELEGIVEL,Aprovado,202231900515679,CE MULLULO DA VEIGA
21492,2022,6,ELEGIVEL,Reprovado,202231900517450,CE MULLULO DA VEIGA
21492,2023,6,ELEGIVEL,Reprovado,202231900517450,CE MULLULO DA VEIGA
21492,2024,6,ELEGIVEL,Não avaliado,202231900517450,CE CONSELHEIRO MACEDO SOARES
21493,2022,3,ELEGIVEL,Aprovado,201631900434610,CE MULLULO DA VEIGA
21494,2022,9,ELEGIVEL,Reprovado,202031900505311,CE MULLULO DA VEIGA
21494,2023,9,ELEGIVEL,Transferido,202031900505311,CE MULLULO DA VEIGA
21495,2022,8,PRE-INSCRITO,Aprovado,202031900495683,CE MULLULO DA VEIGA
21495,2023,9,PRE-INSCRITO,Aprovado,202031900495683,CE MULLULO DA VEIGA
21495,2024,1,PRE-INSCRITO,Aprovado,202031900495683,CE MULLULO DA VEIGA
21497,2022,7,ELEGIVEL,Transferido,202131900511790,CE MULLULO DA VEIGA
21497,2024,7,ELEGIVEL,Reprovado,202131900511790,CE RAUL VIDAL
21498,2022,3,ELEGIVEL,Aprovado,202032261035831,CE MULLULO DA VEIGA
21500,2022,6,INSCRICAO PARCIAL,Aprovado,202231900516640,CE MULLULO DA VEIGA
21500,2023,7,INSCRICAO PARCIAL,Aprovado,202231900516640,CE MULLULO DA VEIGA
21500,2024,8,INSCRICAO PARCIAL,Aprovado,202231900516640,CE MULLULO DA VEIGA
21501,2022,1,ELEGIVEL,Aprovado,201732140545013,CE PAULO ASSIS RIBEIRO
21501,2023,2,ELEGIVEL,Dep.neste ano,201732140545013,CE PAULO ASSIS RIBEIRO
21501,2024,3,ELEGIVEL,Aprovado,201732140545013,CE PAULO ASSIS RIBEIRO
21502,2022,1,ELEGIVEL,Abandonou,202031910527324,CE PAULO ASSIS RIBEIRO
21504,2022,2,ELEGIVEL,Aprovado,201917820400704,CE PAULO ASSIS RIBEIRO
21504,2023,3,ELEGIVEL,Aprovado,201917820400704,CE PAULO ASSIS RIBEIRO
21505,2022,1,ELEGIVEL,Aprovado,202231910552641,CE PAULO ASSIS RIBEIRO
21505,2023,2,ELEGIVEL,Aprovado,202231910552641,CE PAULO ASSIS RIBEIRO
21505,2024,3,ELEGIVEL,Aprovado,202231910552641,CE PAULO ASSIS RIBEIRO
21506,2022,3,ELEGIVEL,Abandonou,202031910523337,CE PAULO ASSIS RIBEIRO
21506,2023,3,ELEGIVEL,Aprovado,202031910523337,CE LEOPOLDO FROES
21507,2022,1,PRE-INSCRITO,Aprovado,202231910544541,CE PAULO ASSIS RIBEIRO
21507,2023,2,PRE-INSCRITO,Aprovado,202231910544541,CE PAULO ASSIS RIBEIRO
21507,2024,3,PRE-INSCRITO,Aprovado,202231910544541,CE PAULO ASSIS RIBEIRO
21508,2022,2,PRE-INSCRITO,Aprovado,202131910532219,CE PAULO ASSIS RIBEIRO
21508,2023,3,PRE-INSCRITO,Reprovado,202131910532219,CE PAULO ASSIS RIBEIRO
21509,2022,1,INSCRICAO PARCIAL,Aprovado,201931960540318,CE PAULO ASSIS RIBEIRO
21509,2023,2,INSCRICAO PARCIAL,Reprovado,201931960540318,CE PAULO ASSIS RIBEIRO
21509,2024,2,INSCRICAO PARCIAL,Reprovado,201931960540318,CE PAULO ASSIS RIBEIRO
21510,2022,2,VALOR DEPOSITADO,Aprovado,202131910540661,CE PAULO ASSIS RIBEIRO
21510,2023,3,VALOR DEPOSITADO,Aprovado,202131910540661,CE PAULO ASSIS RIBEIRO
21511,2022,2,VALOR DEPOSITADO,Aprovado,202131910532561,CE PAULO ASSIS RIBEIRO
21511,2023,3,VALOR DEPOSITADO,Aprovado,202131910532561,CE PAULO ASSIS RIBEIRO
21512,2022,2,ELEGIVEL,Abandonou,201501470394970,CE PAULO ASSIS RIBEIRO
21513,2022,7,PRE-INSCRITO,Aprovado,202131890510711,CE MACHADO DE ASSIS
21513,2023,8,PRE-INSCRITO,Aprovado,202131890510711,CE MACHADO DE ASSIS
21513,2024,9,PRE-INSCRITO,Aprovado,202131890510711,CE MACHADO DE ASSIS
21514,2022,8,PRE-INSCRITO,Aprovado,201931890481881,CE MACHADO DE ASSIS
21514,2023,9,PRE-INSCRITO,Reprovado,201931890481881,CE MACHADO DE ASSIS
21514,2024,9,PRE-INSCRITO,Dep.neste ano,201931890481881,CE MACHADO DE ASSIS
21515,2022,9,INSCRICAO PARCIAL,Dep.neste ano,201831890463410,CE MACHADO DE ASSIS
21515,2023,1,INSCRICAO PARCIAL,Dep.neste ano,201831890463410,CE MACHADO DE ASSIS
21515,2024,2,INSCRICAO PARCIAL,Dep.neste ano,202431940859835,CE BALTAZAR BERNARDINO
21516,2022,7,ELEGIVEL,Aprovado,202131890513575,CE MACHADO DE ASSIS
21516,2023,8,ELEGIVEL,Dep.neste ano,202131890513575,CE MACHADO DE ASSIS
21516,2024,9,ELEGIVEL,Aprovado,202131890513575,CE MACHADO DE ASSIS
21517,2022,7,VALOR DEPOSITADO,Aprovado,202131890511017,CE MACHADO DE ASSIS
21517,2023,8,CONCLUIDA,Dep.neste ano,202131890511017,CE MACHADO DE ASSIS
21517,2024,9,CONCLUIDA,Aprovado,202131890511017,CE MACHADO DE ASSIS
21518,2022,9,ELEGIVEL,Aprovado,201932050422233,CE MACHADO DE ASSIS
21518,2023,1,ELEGIVEL,Dep.neste ano,201932050422233,CE MACHADO DE ASSIS
21518,2024,2,ELEGIVEL,Aprovado,201932050422233,CE MACHADO DE ASSIS
21519,2022,8,ELEGIVEL,Reprovado,202031890495333,CE MACHADO DE ASSIS
21519,2023,8,ELEGIVEL,Reprovado,202031890495333,CE JOSE BONIFACIO
21520,2022,8,VALOR DEPOSITADO,Aprovado,202031890493047,CE MACHADO DE ASSIS
21520,2023,9,VALOR DEPOSITADO,Aprovado,202031890493047,CE MACHADO DE ASSIS
21520,2024,1,CONCLUIDA,Aprovado,202031890493047,CE MACHADO DE ASSIS
21521,2022,9,ELEGIVEL,Aprovado,201931890474753,CE MACHADO DE ASSIS
21521,2023,1,ELEGIVEL,Aprovado,201931890474753,CE MACHADO DE ASSIS
21521,2024,2,ELEGIVEL,Aprovado,201931890474753,CE MACHADO DE ASSIS
21522,2022,7,CONCLUIDA,Dep.neste ano,202131890524348,CE MACHADO DE ASSIS
21522,2023,9,VALOR DEPOSITADO,Aprovado,202131890524348,CE MACHADO DE ASSIS
21522,2024,1,CONCLUIDA,Aprovado,202131890524348,CE MACHADO DE ASSIS
21524,2022,8,ELEGIVEL,Aprovado,202032100407737,CE MACHADO DE ASSIS
21524,2023,9,ELEGIVEL,Aprovado,202032100407737,CE MACHADO DE ASSIS
21524,2024,1,ELEGIVEL,Aprovado,202032100407737,CE MACHADO DE ASSIS
21525,2022,7,PRE-INSCRITO,Reprovado,202131890524010,CE MACHADO DE ASSIS
21525,2024,9,ELEGIVEL,Reprovado,202432010435192,EE DOUTOR MEMORIA
21526,2022,9,EMAIL NAO CONFIRMADO,Aprovado,201831890455310,CE MACHADO DE ASSIS
21526,2023,1,EMAIL NAO CONFIRMADO,Dep.neste ano,201831890455310,CE MACHADO DE ASSIS
21527,2022,8,ELEGIVEL,Aprovado,202031890502135,CE MACHADO DE ASSIS
21527,2023,9,ELEGIVEL,Dep.neste ano,202031890502135,CE MACHADO DE ASSIS
21527,2024,1,ELEGIVEL,Não avaliado,202031890502135,CE MACHADO DE ASSIS
21528,2022,6,CONCLUIDA,Dep.neste ano,202231890532339,CE MACHADO DE ASSIS
21528,2023,7,VALOR DEPOSITADO,Aprovado,202231890532339,CE MACHADO DE ASSIS
21528,2024,8,CONCLUIDA,Dep.neste ano,202231890532339,CE MACHADO DE ASSIS
21529,2022,9,CONCLUIDA,Dep.neste ano,201931890480801,CE MACHADO DE ASSIS
21529,2023,1,VALOR DEPOSITADO,Aprovado,201931890480801,CE MACHADO DE ASSIS
21529,2024,2,CONCLUIDA,Dep.neste ano,201931890480801,CE MACHADO DE ASSIS
21530,2022,7,ELEGIVEL,Reprovado,202231890542725,CE MACHADO DE ASSIS
21530,2023,7,ELEGIVEL,Reprovado,123388046866,ESCOLA MUNICIPAL ANTINEIA SILVEIRA MIRANDA
21530,2024,7,ELEGIVEL,Reprovado,202132050436271,CE JOSE BONIFACIO
21531,2022,8,ELEGIVEL,Reprovado,202031970343531,CE MACHADO DE ASSIS
21532,2022,6,PRE-INSCRITO,Reprovado,202231890541168,CE MACHADO DE ASSIS
21532,2023,6,PRE-INSCRITO,Transferido,202231890541168,CE MACHADO DE ASSIS
21532,2024,6,PRE-INSCRITO,Aprovado,202231890541168,CE HILARIO RIBEIRO
21533,2022,8,ELEGIVEL,Dep.neste ano,202031890496062,CE MACHADO DE ASSIS
21533,2023,9,ELEGIVEL,Reprovado,202031890496062,CE MACHADO DE ASSIS
21533,2024,9,ELEGIVEL,Não avaliado,202031890496062,CE MACHADO DE ASSIS
21534,2022,9,ELEGIVEL,Dep.neste ano,201831890462010,CE MACHADO DE ASSIS
21534,2023,1,ELEGIVEL,Dep.neste ano,201831890462010,CE MACHADO DE ASSIS
21534,2024,2,ELEGIVEL,Reprovado,201831890462010,CE MACHADO DE ASSIS
21535,2022,8,CONCLUIDA,Dep.neste ano,202031890499169,CE MACHADO DE ASSIS
21535,2023,9,VALOR DEPOSITADO,Aprovado,202031890499169,CE MACHADO DE ASSIS
21535,2024,1,CONCLUIDA,Dep.neste ano,202031890499169,CE MACHADO DE ASSIS
21536,2022,8,ELEGIVEL,Reprovado,202031890508680,CE MACHADO DE ASSIS
21536,2023,8,ELEGIVEL,Reprovado,122576938255,E M PAULO FREIRE
21536,2024,8,ELEGIVEL,Não avaliado,202031890508680,CE HILARIO RIBEIRO
21537,2022,6,VALOR DEPOSITADO,Aprovado,202232150622499,CE MANUEL DE ABREU
21537,2023,7,VALOR DEPOSITADO,Aprovado,202232150622499,CE MANUEL DE ABREU
21537,2024,8,CONCLUIDA,Aprovado,202232150622499,CE MANUEL DE ABREU
21538,2022,9,ELEGIVEL,Reprovado,202232150635981,CE MANUEL DE ABREU
21538,2023,9,ELEGIVEL,Dep.neste ano,202232150635981,CE MANUEL DE ABREU
21538,2024,1,ELEGIVEL,Reprovado,202232150635981,CE MANUEL DE ABREU
21539,2022,6,VALOR DEPOSITADO,Aprovado,202232150621336,CE MANUEL DE ABREU
21539,2023,7,VALOR DEPOSITADO,Aprovado,202232150621336,CE MANUEL DE ABREU
21539,2024,8,CONCLUIDA,Dep.neste ano,202232150621336,CE MANUEL DE ABREU
21540,2022,6,VALOR DEPOSITADO,Aprovado,202232150622910,CE MANUEL DE ABREU
21540,2023,7,VALOR DEPOSITADO,Aprovado,202232150622910,CE MANUEL DE ABREU
21540,2024,8,CONCLUIDA,Dep.neste ano,202232150622910,CE MANUEL DE ABREU
21541,2022,8,VALOR DEPOSITADO,Aprovado,202031940778767,CE MANUEL DE ABREU
21541,2023,9,VALOR DEPOSITADO,Aprovado,202031940778767,CE MANUEL DE ABREU
21541,2024,1,CONCLUIDA,Aprovado,202031940778767,CE MANUEL DE ABREU
21542,2022,7,ELEGIVEL,Aprovado,202232150624866,CE MANUEL DE ABREU
21544,2022,7,INSCRICAO PARCIAL,Aprovado,202132150611725,CE MANUEL DE ABREU
21544,2023,8,INSCRICAO PARCIAL,Aprovado,202132150611725,EE SAO DOMINGOS SAVIO
21544,2024,9,INSCRICAO PARCIAL,Aprovado,202132150611725,EE SAO DOMINGOS SAVIO
21545,2022,8,ELEGIVEL,Dep.neste ano,202032150588751,CE MANUEL DE ABREU
21545,2023,9,ELEGIVEL,Aprovado,202032150588751,CE MANUEL DE ABREU
21545,2024,1,ELEGIVEL,Reprovado,202032150588751,CE MANUEL DE ABREU
21546,2022,8,VALOR DEPOSITADO,Aprovado,202032150584683,CE MANUEL DE ABREU
21546,2023,9,VALOR DEPOSITADO,Aprovado,202032150584683,CE MANUEL DE ABREU
21546,2024,1,CONCLUIDA,Aprovado,202032150584683,CE MANUEL DE ABREU
21547,2022,6,ELEGIVEL,Aprovado,202232150622571,CE MANUEL DE ABREU
21547,2023,7,ELEGIVEL,Reprovado,202232150622571,CE MANUEL DE ABREU
21547,2024,7,ELEGIVEL,Aprovado,202232150622571,CE BALTAZAR BERNARDINO
21548,2022,8,VALOR DEPOSITADO,Aprovado,201932150551744,CE MANUEL DE ABREU
21548,2023,9,VALOR DEPOSITADO,Aprovado,201932150551744,CE MANUEL DE ABREU
21548,2024,1,CONCLUIDA,Aprovado,201932150551744,CE MANUEL DE ABREU
21549,2022,6,ELEGIVEL,Aprovado,202232150627539,CE MANUEL DE ABREU
21549,2023,7,ELEGIVEL,Aprovado,202232150627539,CE MANUEL DE ABREU
21549,2024,8,ELEGIVEL,Dep.neste ano,202232150627539,CE MANUEL DE ABREU
21550,2022,9,VALOR DEPOSITADO,Aprovado,202032290345746,CE ZULEIKA RAPOSO VALLADARES
21550,2023,1,VALOR DEPOSITADO,Aprovado,202032290345746,CE ZULEIKA RAPOSO VALLADARES
21550,2024,2,CONCLUIDA,Aprovado,202032290345746,CE ZULEIKA RAPOSO VALLADARES
21551,2022,9,ELEGIVEL,Reprovado,201832290321311,CE ZULEIKA RAPOSO VALLADARES
21551,2023,9,ELEGIVEL,Aprovado,201832290321311,CE RAUL VIDAL
21552,2022,9,CONCLUIDA,Dep.neste ano,201932290332670,CE ZULEIKA RAPOSO VALLADARES
21552,2023,1,CONCLUIDA,Reprovado,201932290332670,CE ZULEIKA RAPOSO VALLADARES
21552,2024,1,CONCLUIDA,Reprovado,201932290332670,CE ZULEIKA RAPOSO VALLADARES
21553,2022,8,INSCRICAO PARCIAL,Dep.neste ano,202032290342569,CE ZULEIKA RAPOSO VALLADARES
21553,2023,9,INSCRICAO PARCIAL,Dep.neste ano,202032290342569,CE ZULEIKA RAPOSO VALLADARES
21554,2022,1,CONCLUIDA,Reprovado,202232290352141,CE ZULEIKA RAPOSO VALLADARES
21554,2023,1,CONCLUIDA,Abandonou,202232290352141,CE ZULEIKA RAPOSO VALLADARES
21555,2022,6,VALOR DEPOSITADO,Aprovado,202232290352818,CE ZULEIKA RAPOSO VALLADARES
21555,2023,7,VALOR DEPOSITADO,Aprovado,202232290352818,CE ZULEIKA RAPOSO VALLADARES
21555,2024,8,CONCLUIDA,Aprovado,202232290352818,CE ZULEIKA RAPOSO VALLADARES
21556,2022,7,ELEGIVEL,Dep.neste ano,202031850842024,CE ZULEIKA RAPOSO VALLADARES
21557,2022,7,CONCLUIDA,Dep.neste ano,202032290339347,CE ZULEIKA RAPOSO VALLADARES
21557,2023,8,CONCLUIDA,Dep.neste ano,202032290339347,CE ZULEIKA RAPOSO VALLADARES
21557,2024,9,CONCLUIDA,Dep.neste ano,202032290339347,CE ZULEIKA RAPOSO VALLADARES
21558,2022,9,VALOR DEPOSITADO,Aprovado,201932290330971,CE ZULEIKA RAPOSO VALLADARES
21558,2023,1,VALOR DEPOSITADO,Aprovado,201932290330971,CE ZULEIKA RAPOSO VALLADARES
21558,2024,2,CONCLUIDA,Aprovado,201932290330971,CE ZULEIKA RAPOSO VALLADARES
21559,2022,7,VALOR DEPOSITADO,Aprovado,202132290349111,CE ZULEIKA RAPOSO VALLADARES
21559,2023,8,CONCLUIDA,Dep.neste ano,202132290349111,CE ZULEIKA RAPOSO VALLADARES
21559,2024,9,CONCLUIDA,Aprovado,202132290349111,CE ZULEIKA RAPOSO VALLADARES
21560,2022,9,VALOR DEPOSITADO,Aprovado,202132290349210,CE ZULEIKA RAPOSO VALLADARES
21560,2023,1,VALOR DEPOSITADO,Aprovado,2310210221061,E T E HENRIQUE LAGE
21560,2024,2,CONCLUIDA,Não avaliado,2310210221061,E T E HENRIQUE LAGE
21562,2022,6,PRE-INSCRITO,Aprovado,202232290351927,CE ZULEIKA RAPOSO VALLADARES
21562,2023,7,PRE-INSCRITO,Aprovado,202232290351927,CE ZULEIKA RAPOSO VALLADARES
21562,2024,8,PRE-INSCRITO,Aprovado,202232290351927,CE ZULEIKA RAPOSO VALLADARES
21563,2022,9,ELEGIVEL,Reprovado,201832290324510,CE ZULEIKA RAPOSO VALLADARES
21563,2023,9,ELEGIVEL,Reprovado,201832290324510,CE PINTO LIMA
21564,2022,8,CONCLUIDA,Dep.neste ano,202032290343107,CE ZULEIKA RAPOSO VALLADARES
21564,2023,9,VALOR DEPOSITADO,Aprovado,202032290343107,CE ZULEIKA RAPOSO VALLADARES
21564,2024,1,CONCLUIDA,Dep.neste ano,202032290343107,CE ZULEIKA RAPOSO VALLADARES
21565,2022,9,INSCRICAO PARCIAL,Aprovado,202232290357372,CE ZULEIKA RAPOSO VALLADARES
21565,2023,1,INSCRICAO PARCIAL,Aprovado,M07701483,CPII - CAMPUS NITEROI
21565,2024,2,INSCRICAO PARCIAL,Não avaliado,M07701483,CPII - CAMPUS NITEROI
21566,2022,8,CONCLUIDA,Dep.neste ano,202014780429910,CE ZULEIKA RAPOSO VALLADARES
21566,2023,9,VALOR DEPOSITADO,Aprovado,202014780429910,CE ZULEIKA RAPOSO VALLADARES
21566,2024,1,CONCLUIDA,Aprovado,202014780429910,CE ZULEIKA RAPOSO VALLADARES
21567,2022,6,VALOR DEPOSITADO,Aprovado,202232290357534,CE ZULEIKA RAPOSO VALLADARES
21567,2023,7,CONCLUIDA,Dep.neste ano,202232290357534,CE ZULEIKA RAPOSO VALLADARES
21567,2024,8,CONCLUIDA,Aprovado,202232290357534,CE ZULEIKA RAPOSO VALLADARES
21568,2022,9,PRE-INSCRITO,Dep.neste ano,201932290336587,CE ZULEIKA RAPOSO VALLADARES
21568,2023,1,PRE-INSCRITO,Transferido,201932290336587,CE ZULEIKA RAPOSO VALLADARES
21569,2022,7,CONCLUIDA,Dep.neste ano,202132290350126,CE ZULEIKA RAPOSO VALLADARES
21569,2023,8,CONCLUIDA,Reprovado,202132290350126,CE ZULEIKA RAPOSO VALLADARES
21569,2024,8,CONCLUIDA,Dep.neste ano,202132290350126,CE ZULEIKA RAPOSO VALLADARES
21570,2022,6,ELEGIVEL,Aprovado,202232290352060,CE ZULEIKA RAPOSO VALLADARES
21570,2023,7,ELEGIVEL,Aprovado,202232290352060,CE ZULEIKA RAPOSO VALLADARES
21571,2022,3,VALOR DEPOSITADO,Aprovado,201632290299010,CE ZULEIKA RAPOSO VALLADARES
21572,2022,7,ELEGIVEL,Reprovado,202232290358344,CE ZULEIKA RAPOSO VALLADARES
21572,2023,7,ELEGIVEL,Dep.neste ano,202232290358344,CE ZULEIKA RAPOSO VALLADARES
21572,2024,8,ELEGIVEL,Dep.neste ano,202232290358344,CE ZULEIKA RAPOSO VALLADARES
21573,2022,8,ELEGIVEL,Dep.neste ano,202031850825286,CE CONSELHEIRO MACEDO SOARES
21573,2023,9,ELEGIVEL,Dep.neste ano,202031850825286,EE MENEZES VIEIRA
21573,2024,1,ELEGIVEL,Reprovado,202031850825286,CE RAUL VIDAL
