Cód.,Ano Letivo,Serie,Andamento adesao,Situacao,Matricula,Escola
20575,2023,8,CONCLUIDA,Reprovado,202131890516401,CE MACHADO DE ASSIS
20575,2024,8,VALOR DEPOSITADO,Aprovado,123149518163,E M PAULO FREIRE
20575,2025,1,CONCLUIDA,Não avaliado,202131890516401,CE MACHADO DE ASSIS
20577,2022,8,CONCLUIDA,Aprovado,202031890499754,CE MACHADO DE ASSIS
20577,2023,9,CONCLUIDA,Dep.neste ano,202031890499754,CE MACHADO DE ASSIS
20577,2024,1,CONCLUIDA,Reprovado,202031890499754,CE MACHADO DE ASSIS
20577,2025,2,CONCLUIDA,Não avaliado,202031890499754,CE MACHADO DE ASSIS
20582,2022,6,CONCLUIDA,Dep.neste ano,202231890528579,CE MACHADO DE ASSIS
20582,2023,7,CONCLUIDA,Dep.neste ano,202231890528579,EE MENEZES VIEIRA
20582,2024,8,CONCLUIDA,Dep.neste ano,202231890528579,EE MENEZES VIEIRA
20582,2025,8,CONCLUIDA,Não avaliado,202231890528579,EE MENEZES VIEIRA
20589,2022,6,VALOR DEPOSITADO,Aprovado,202231890541400,CE MACHADO DE ASSIS
20589,2024,7,VALOR DEPOSITADO,Aprovado,202231890541400,CE MACHADO DE ASSIS
20589,2025,8,CONCLUIDA,Não avaliado,202231890541400,CE MACHADO DE ASSIS
20610,2022,6,CONCLUIDA,Abandonou,202231890539260,CE MACHADO DE ASSIS
20610,2024,9,CONCLUIDA,Aprovado,202331940843002,CE BALTAZAR BERNARDINO
20610,2025,1,CONCLUIDA,Não avaliado,202331940843002,CE BALTAZAR BERNARDINO
20611,2022,7,CONCLUIDA,Reprovado,202131890512250,CE MACHADO DE ASSIS
20611,2024,1,CONCLUIDA,Dep.neste ano,202131890512250,CE MACHADO DE ASSIS
20611,2025,2,CONCLUIDA,Não avaliado,202131890512250,CE MACHADO DE ASSIS
20619,2022,7,ELEGIVEL,Reprovado,202131890521322,CE MACHADO DE ASSIS
20619,2024,9,ELEGIVEL,Reprovado,202131890521322,CE MANUEL DE ABREU
20619,2025,9,ELEGIVEL,Não avaliado,202131890521322,EE DOUTOR MEMORIA
20624,2022,6,CONCLUIDA,Reprovado,202231890528498,CE MACHADO DE ASSIS
20624,2023,6,CONCLUIDA,Reprovado,202231890528498,CE MACHADO DE ASSIS
20624,2024,7,CONCLUIDA,Aprovado,202231890528498,CE MACHADO DE ASSIS
20627,2022,7,CONCLUIDA,Reprovado,202131890519778,CE MACHADO DE ASSIS
20627,2024,9,CONCLUIDA,Reprovado,202131890519778,CE MACHADO DE ASSIS
20627,2025,9,CONCLUIDA,Não avaliado,202131890519778,CE EMBAIXADOR RAUL FERNANDES
20656,2022,8,CONCLUIDA,Aprovado,202031890508842,CE MACHADO DE ASSIS
20656,2023,9,CONCLUIDA,Aprovado,202031890508842,CE MACHADO DE ASSIS
20656,2024,1,CONCLUIDA,Reprovado,202031890508842,CE MACHADO DE ASSIS
20656,2025,2,CONCLUIDA,Não avaliado,202031890508842,CE MACHADO DE ASSIS
20659,2022,6,CONCLUIDA,Reprovado,202231890531014,CE MACHADO DE ASSIS
20659,2023,6,CONCLUIDA,Reprovado,202231890531014,CE MACHADO DE ASSIS
20659,2024,7,CONCLUIDA,Aprovado,202231890531014,CE MACHADO DE ASSIS
20665,2022,8,CONCLUIDA,Aprovado,202031890500787,CE MACHADO DE ASSIS
20665,2023,9,CONCLUIDA,Reprovado,202031890500787,CE JOSE BONIFACIO
20665,2024,1,CONCLUIDA,Aprovado,202031890500787,CE JOSE BONIFACIO
20665,2025,2,CONCLUIDA,Não avaliado,202031890500787,CE JOSE BONIFACIO
20667,2022,8,ELEGIVEL,Reprovado,201931890470766,CE MACHADO DE ASSIS
20667,2023,8,ELEGIVEL,Transferido,201931890470766,CE MACHADO DE ASSIS
20667,2024,9,ELEGIVEL,Aprovado,201931890470766,CE MACHADO DE ASSIS
20667,2025,1,ELEGIVEL,Não avaliado,201931890470766,CE MACHADO DE ASSIS
20701,2022,7,CONCLUIDA,Reprovado,202232050439935,CE MACHADO DE ASSIS
20701,2024,1,CONCLUIDA,Reprovado,202232050439935,LICEU NILO PECANHA
20701,2025,1,CONCLUIDA,Não avaliado,202232050439935,LICEU NILO PECANHA
20705,2022,9,ELEGIVEL,Reprovado,201831900466840,CE MACHADO DE ASSIS
20705,2023,9,ELEGIVEL,Dep.neste ano,201831900466840,CE EMBAIXADOR RAUL FERNANDES
20705,2024,9,ELEGIVEL,Não avaliado,201831900466840,CE EMBAIXADOR RAUL FERNANDES
20714,2022,7,CONCLUIDA,Transferido,201932000455936,CE CONSELHEIRO MACEDO SOARES
20714,2023,7,CONCLUIDA,Transferido,201932000455936,CE CONSELHEIRO JOSINO
20714,2024,7,CONCLUIDA,Reprovado,201932000455936,CE DOUTOR LUCIANO PESTRE
20714,2025,8,CONCLUIDA,Não avaliado,201932000455936,CE DOUTOR LUCIANO PESTRE
20732,2022,6,CONCLUIDA,Aprovado,202231930467850,CE ALMIRANTE TAMANDARE
20732,2023,7,CONCLUIDA,Transferido,202231930467850,CE ALMIRANTE TAMANDARE
20732,2024,8,CONCLUIDA,Aprovado,202231930467850,CE ALMIRANTE TAMANDARE
20732,2025,9,CONCLUIDA,Não avaliado,202231930467850,CE ALMIRANTE TAMANDARE
20738,2022,8,ELEGIVEL,Reprovado,201931930400135,CE ALMIRANTE TAMANDARE
20738,2025,8,ELEGIVEL,Não avaliado,202431930507601,CE ALMIRANTE TAMANDARE
20740,2022,8,CONCLUIDA,Reprovado,202031930437657,CE ALMIRANTE TAMANDARE
20740,2024,1,CONCLUIDA,Aprovado,202031930437657,CE PROFESSORA ALCINA RODRIGUES LIMA
20740,2025,2,CONCLUIDA,Não avaliado,202031930437657,CE PROFESSORA ALCINA RODRIGUES LIMA
20741,2022,7,ELEGIVEL,Reprovado,202131930445214,CE ALMIRANTE TAMANDARE
20741,2023,7,ELEGIVEL,Dep.neste ano,202131930445214,CE ALMIRANTE TAMANDARE
20741,2025,1,ELEGIVEL,Não avaliado,202131930445214,CE ALMIRANTE TAMANDARE
20765,2022,7,CONCLUIDA,Reprovado,202131930450560,CE ALMIRANTE TAMANDARE
20765,2023,7,CONCLUIDA,Aprovado,202131930450560,CE ALMIRANTE TAMANDARE
20765,2024,7,CONCLUIDA,Aprovado,202131930450560,CE ALMIRANTE TAMANDARE
20765,2025,8,CONCLUIDA,Não avaliado,202131930450560,CE ALMIRANTE TAMANDARE
20778,2022,6,VALOR DEPOSITADO,Aprovado,202231930465807,CE ALMIRANTE TAMANDARE
20778,2023,7,VALOR DEPOSITADO,Aprovado,202231930465807,CE ALMIRANTE TAMANDARE
20778,2024,8,VALOR DEPOSITADO,Aprovado,202231930465807,CE ALMIRANTE TAMANDARE
20778,2025,1,CONCLUIDA,Não avaliado,202231930465807,CE ALMIRANTE TAMANDARE
20819,2022,7,ELEGIVEL,Dep.neste ano e outros,202117820457638,CIEP 450 DI CAVALCANTI
20819,2023,8,ELEGIVEL,Reprovado,202117820457638,CIEP 450 DI CAVALCANTI
20819,2024,9,ELEGIVEL,Aprovado,144648173600,E M FRANCISCO PORTUGAL NEVES
20832,2022,7,ELEGIVEL,Dep.neste ano e outros,202117820455937,CIEP 450 DI CAVALCANTI
20832,2023,8,ELEGIVEL,Aprovado,202117820455937,CIEP 450 DI CAVALCANTI
20832,2025,9,ELEGIVEL,Não avaliado,202117820455937,CIEP 450 DI CAVALCANTI
20837,2022,7,CONCLUIDA,Reprovado,202017820437207,CIEP 450 DI CAVALCANTI
20837,2024,9,CONCLUIDA,Reprovado,202017820437207,CIEP 450 DI CAVALCANTI
20839,2022,8,CONCLUIDA,Reprovado,202017820429107,CIEP 450 DI CAVALCANTI
20839,2023,8,CONCLUIDA,Aprovado,202017820429107,CIEP 450 DI CAVALCANTI
20839,2024,9,CONCLUIDA,Reprovado,202017820429107,CIEP 450 DI CAVALCANTI
20839,2025,1,CONCLUIDA,Não avaliado,202017820429107,CE PAULO ASSIS RIBEIRO
20845,2022,6,ELEGIVEL,Reprovado,202217820477473,CIEP 450 DI CAVALCANTI
20845,2024,9,ELEGIVEL,Não avaliado,202217820477473,CIEP 450 DI CAVALCANTI
20846,2022,7,ELEGIVEL,Dep.neste ano e outros,202117820459510,CIEP 450 DI CAVALCANTI
20846,2023,8,ELEGIVEL,Aprovado,202117820459510,CE CIZINIO SOARES PINTO
20846,2025,2,ELEGIVEL,Não avaliado,202117820459510,CE CIZINIO SOARES PINTO
20850,2022,8,CONCLUIDA,Transferido,202017820440690,CIEP 450 DI CAVALCANTI
20850,2023,9,CONCLUIDA,Aprovado,202017820440690,CE LEOPOLDO FROES
20850,2024,1,CONCLUIDA,Reprovado,202017820440690,LICEU NILO PECANHA
20850,2025,1,CONCLUIDA,Não avaliado,202017820440690,CE PAULO ASSIS RIBEIRO
20864,2022,6,ELEGIVEL,Reprovado,202217820474296,CIEP 450 DI CAVALCANTI
20864,2024,9,ELEGIVEL,Aprovado,202217820474296,CIEP 450 DI CAVALCANTI
20864,2025,1,ELEGIVEL,Não avaliado,202217820474296,CE LEOPOLDO FROES
20868,2022,8,ELEGIVEL,Reprovado,202017820430466,CIEP 450 DI CAVALCANTI
20868,2023,8,ELEGIVEL,Transferido,202017820430466,CIEP 450 DI CAVALCANTI
20868,2025,1,ELEGIVEL,Não avaliado,202017820430466,CE PAULO ASSIS RIBEIRO
20879,2022,6,ELEGIVEL,Reprovado,202232010420702,EE DOUTOR MEMORIA
20879,2023,6,ELEGIVEL,Reprovado,202232010420702,EE DOUTOR MEMORIA
20879,2024,7,ELEGIVEL,Dep.neste ano,202232010420702,EE DOUTOR MEMORIA
20885,2022,6,CONCLUIDA,Reprovado,202232010417590,EE DOUTOR MEMORIA
20885,2023,6,CONCLUIDA,Reprovado,202232010417590,EE DOUTOR MEMORIA
20885,2024,7,CONCLUIDA,Aprovado,202232010417590,CE MACHADO DE ASSIS
20936,2022,2,ELEGIVEL,Reprovado,202119340632890,CE DAVID CAPISTRANO
20936,2023,3,ELEGIVEL,Transferido,202119340632890,CIEP 251 DONA MARIA PORTUGAL
20972,2022,8,CONCLUIDA,Reprovado,201732000435533,CE DOUTOR LUCIANO PESTRE
20972,2023,8,CONCLUIDA,Reprovado,201732000435533,CE DOUTOR LUCIANO PESTRE
20972,2024,8,CONCLUIDA,Reprovado,201732000435533,CE DOUTOR LUCIANO PESTRE
20972,2025,9,CONCLUIDA,Não avaliado,201732000435533,CE DOUTOR LUCIANO PESTRE
20986,2022,8,CONCLUIDA,Reprovado,202232000489890,CE DOUTOR LUCIANO PESTRE
20986,2023,9,CONCLUIDA,Aprovado,122551958271,E M RACHIDE DA GLORIA SALIM SAKER
20986,2024,1,CONCLUIDA,Reprovado,202232000489890,CE BRIGADEIRO CASTRIOTO
20986,2025,1,CONCLUIDA,Não avaliado,202232000489890,CE BRIGADEIRO CASTRIOTO
20988,2022,8,CONCLUIDA,Reprovado,202232000485399,CE DOUTOR LUCIANO PESTRE
20988,2023,8,CONCLUIDA,Dep.neste ano,202232000485399,CE DOUTOR LUCIANO PESTRE
20988,2024,9,CONCLUIDA,Não avaliado,202232000485399,CE DOUTOR LUCIANO PESTRE
20988,2025,1,CONCLUIDA,Não avaliado,202232000485399,CE DAVID CAPISTRANO
20992,2022,6,ELEGIVEL,Reprovado,202232000486110,CE DOUTOR LUCIANO PESTRE
20992,2025,8,ELEGIVEL,Não avaliado,202232000486110,CE DOUTOR LUCIANO PESTRE
21020,2022,9,CONCLUIDA,Aprovado,201916170117110,CIEP 307 DJANIRA
21020,2023,1,CONCLUIDA,Aprovado,201916170117110,CIEP 307 DJANIRA
21020,2024,2,CONCLUIDA,Reprovado,201916170117110,CIEP 307 DJANIRA
21020,2025,3,CONCLUIDA,Não avaliado,201916170117110,CIEP 307 DJANIRA
21030,2022,9,CONCLUIDA,Aprovado,201916170122286,CIEP 307 DJANIRA
21030,2024,2,CONCLUIDA,Aprovado,201916170122286,CIEP 448 RUY FRAZAO SOARES
21030,2025,3,CONCLUIDA,Não avaliado,201916170122286,CIEP 448 RUY FRAZAO SOARES
21032,2022,7,ELEGIVEL,Aprovado,202116170165151,CIEP 307 DJANIRA
21032,2025,1,ELEGIVEL,Não avaliado,202415930398655,CIEP 448 RUY FRAZAO SOARES
21069,2022,6,VALOR DEPOSITADO,Aprovado,202231870932463,CE JOAQUIM TAVORA
21069,2023,7,VALOR DEPOSITADO,Aprovado,202231870932463,CE JOAQUIM TAVORA
21069,2024,8,VALOR DEPOSITADO,Aprovado,202231870932463,CE JOAQUIM TAVORA
21069,2025,1,CONCLUIDA,Não avaliado,202231870932463,CE JOAQUIM TAVORA
21079,2022,7,CONCLUIDA,Aprovado,202131960582805,CE CIZINIO SOARES PINTO
21079,2023,7,CONCLUIDA,Reprovado,202131960582805,CE CIZINIO SOARES PINTO
21079,2024,7,CONCLUIDA,Dep.neste ano,202131960582805,CE CIZINIO SOARES PINTO
21085,2022,7,CONCLUIDA,Abandonou,202132030146707,CE CIZINIO SOARES PINTO
21085,2023,8,CONCLUIDA,Dep.neste ano,202132030146707,CE CIZINIO SOARES PINTO
21085,2024,9,CONCLUIDA,Reprovado,202132030146707,CE CIZINIO SOARES PINTO
21085,2025,9,CONCLUIDA,Não avaliado,202132030146707,CE CIZINIO SOARES PINTO
21088,2022,8,ELEGIVEL,Abandonou,201832130388957,CE CIZINIO SOARES PINTO
21088,2024,1,ELEGIVEL,Não avaliado,201832130388957,CE CIZINIO SOARES PINTO
21089,2022,7,CONCLUIDA,Abandonou,202131960583021,CE CIZINIO SOARES PINTO
21089,2023,8,CONCLUIDA,Aprovado,202131960583021,CE CIZINIO SOARES PINTO
21089,2024,9,CONCLUIDA,Aprovado,202131960583021,CE CIZINIO SOARES PINTO
21089,2025,1,CONCLUIDA,Não avaliado,202131960583021,CE CIZINIO SOARES PINTO
21096,2022,8,CONCLUIDA,Abandonou,202032160477294,CE CIZINIO SOARES PINTO
21096,2023,9,VALOR DEPOSITADO,Aprovado,202032160477294,CE CIZINIO SOARES PINTO
21096,2024,1,CONCLUIDA,Aprovado,202032160477294,CE CIZINIO SOARES PINTO
21096,2025,2,CONCLUIDA,Não avaliado,202032160477294,CE CIZINIO SOARES PINTO
21101,2022,2,ELEGIVEL,Transferido,201931960546610,CE CIZINIO SOARES PINTO
21101,2023,3,ELEGIVEL,Dep.neste ano,201931960546610,LICEU NILO PECANHA
21105,2022,8,CONCLUIDA,Aprovado,202031960559858,CE CIZINIO SOARES PINTO
21105,2023,8,CONCLUIDA,Aprovado,202031960559858,CE LEOPOLDO FROES
21105,2024,9,CONCLUIDA,Reprovado,202031960559858,CE LEOPOLDO FROES
21105,2025,9,CONCLUIDA,Não avaliado,202031960559858,CE JOAQUIM TAVORA
21110,2022,8,ELEGIVEL,Aprovado,202017820445307,CE CIZINIO SOARES PINTO
21110,2023,8,ELEGIVEL,Reprovado,202332300602591,IE PROFESSOR ISMAEL COUTINHO
21110,2024,8,ELEGIVEL,Não avaliado,202332300602591,IE PROFESSOR ISMAEL COUTINHO
21113,2022,8,CONCLUIDA,Abandonou,201931870849778,CE CIZINIO SOARES PINTO
21113,2023,9,CONCLUIDA,Aprovado,201931870849778,CE JOAQUIM TAVORA
21113,2024,1,CONCLUIDA,Dep.neste ano,201931870849778,CE JOAQUIM TAVORA
21113,2025,2,CONCLUIDA,Não avaliado,201931870849778,CE JOAQUIM TAVORA
21116,2022,7,ELEGIVEL,Abandonou,202131960590311,CE CIZINIO SOARES PINTO
21116,2024,1,ELEGIVEL,Transferido,202131960590311,CE CIZINIO SOARES PINTO
21123,2022,6,CONCLUIDA,Aprovado,202231960595431,CE CIZINIO SOARES PINTO
21123,2023,6,CONCLUIDA,Reprovado,202231960595431,CE CIZINIO SOARES PINTO
21123,2024,6,CONCLUIDA,Dep.neste ano,202231960595431,CE CIZINIO SOARES PINTO
21123,2025,7,CONCLUIDA,Não avaliado,202231960595431,CE CIZINIO SOARES PINTO
21129,2022,9,ELEGIVEL,Dep.neste ano,202031960570231,CE CIZINIO SOARES PINTO
21129,2023,1,ELEGIVEL,Abandonou,202031960570231,CE CIZINIO SOARES PINTO
21129,2025,1,ELEGIVEL,Não avaliado,202031960570231,CE JOAQUIM TAVORA
21138,2022,6,CONCLUIDA,Reprovado,202231960596160,CE CIZINIO SOARES PINTO
21138,2023,6,CONCLUIDA,Reprovado,202231960596160,CE CIZINIO SOARES PINTO
21138,2024,7,CONCLUIDA,Aprovado,202231960596160,CE CIZINIO SOARES PINTO
21139,2022,8,CONCLUIDA,Abandonou,201931960541391,CE CIZINIO SOARES PINTO
21139,2023,9,CONCLUIDA,Reprovado,201931960541391,CE JOAQUIM TAVORA
21139,2024,9,CONCLUIDA,Reprovado,201931960541391,CE CIZINIO SOARES PINTO
21144,2022,7,CONCLUIDA,Aprovado,202031960565319,CE CIZINIO SOARES PINTO
21144,2023,8,CONCLUIDA,Transferido,202031960565319,IE PROFESSOR ISMAEL COUTINHO
21144,2024,8,CONCLUIDA,Reprovado,202031960565319,IE PROFESSOR ISMAEL COUTINHO
21144,2025,9,CONCLUIDA,Não avaliado,202031960565319,IE PROFESSOR ISMAEL COUTINHO
21163,2022,6,ELEGIVEL,Aprovado,202231960607545,CE CIZINIO SOARES PINTO
21163,2023,6,ELEGIVEL,Reprovado,202231960607545,CE CIZINIO SOARES PINTO
21163,2024,7,ELEGIVEL,Não avaliado,202231960607545,CE CIZINIO SOARES PINTO
21165,2022,8,CONCLUIDA,Abandonou,202031960560198,CE CIZINIO SOARES PINTO
21165,2023,9,CONCLUIDA,Dep.neste ano,202031960560198,CE CIZINIO SOARES PINTO
21165,2024,1,CONCLUIDA,Aprovado,202031960560198,CE CIZINIO SOARES PINTO
21165,2025,2,CONCLUIDA,Não avaliado,202031960560198,CE CIZINIO SOARES PINTO
21168,2022,1,CONCLUIDA,Aprovado,201931960546278,CE CIZINIO SOARES PINTO
21168,2023,2,CONCLUIDA,Transferido,201931960546278,LICEU NILO PECANHA
21168,2024,3,CONCLUIDA,Aprovado,201931960546278,CE CIZINIO SOARES PINTO
21173,2022,8,CONCLUIDA,Aprovado,202032020050931,CE DOUTOR SOUZA SOARES
21173,2024,1,CONCLUIDA,Dep.neste ano,202032020050931,CIEP 307 DJANIRA
21173,2025,2,CONCLUIDA,Não avaliado,202032020050931,CIEP 307 DJANIRA
21199,2022,6,VALOR DEPOSITADO,Aprovado,202232030149532,CE DUQUE DE CAXIAS
21199,2023,7,VALOR DEPOSITADO,Aprovado,202232030149532,CE DUQUE DE CAXIAS
21199,2024,8,VALOR DE ACERTO,Aprovado,202232030149532,CE DUQUE DE CAXIAS
21199,2025,1,CONCLUIDA,Não avaliado,202232030149532,CE MANUEL DE ABREU
21211,2022,8,ELEGIVEL,Transferido,202032030143981,CE DUQUE DE CAXIAS
21211,2023,9,ELEGIVEL,Dep.neste ano,202032030143981,CE CIZINIO SOARES PINTO
21211,2024,1,ELEGIVEL,Aprovado,202032030143981,CE CIZINIO SOARES PINTO
21211,2025,2,ELEGIVEL,Não avaliado,202032030143981,CE CIZINIO SOARES PINTO
21214,2022,8,VALOR DEPOSITADO,Aprovado,202031940774931,CE DUQUE DE CAXIAS
21214,2025,1,CONCLUIDA,Não avaliado,202031940774931,CE PAULO ASSIS RIBEIRO
21239,2022,7,CONCLUIDA,Reprovado,202132261079347,CE RAUL VIDAL
21239,2024,9,CONCLUIDA,Dep.neste ano,202132261079347,CE PINTO LIMA
21239,2025,9,CONCLUIDA,Não avaliado,202132261079347,CE HILARIO RIBEIRO
21241,2022,7,ELEGIVEL,Aprovado,201932261010164,CE RAUL VIDAL
21241,2024,1,ELEGIVEL,Não avaliado,201932261010164,CE RAUL VIDAL
21253,2022,2,CONCLUIDA,Aprovado,202132261089490,CE RAUL VIDAL
21253,2024,3,CONCLUIDA,Aprovado,202432261176724,CE RAUL VIDAL
21255,2022,7,CONCLUIDA,Aprovado,202132261067330,CE RAUL VIDAL
21255,2024,1,CONCLUIDA,Reprovado,202132261067330,CE ZULEIKA RAPOSO VALLADARES
21255,2025,1,CONCLUIDA,Não avaliado,202132261067330,CE RAUL VIDAL
21256,2022,6,ELEGIVEL,Dep.neste ano,202232261119639,CE RAUL VIDAL
21256,2023,7,ELEGIVEL,Reprovado,202232261119639,CE RAUL VIDAL
21256,2024,7,ELEGIVEL,Não avaliado,202232261119639,CE RAUL VIDAL
21256,2025,8,ELEGIVEL,Não avaliado,202232261119639,CE DOUTOR LUCIANO PESTRE
21275,2022,9,VALOR DEPOSITADO,Aprovado,201832140577450,CE LEOPOLDO FROES
21275,2023,1,VALOR DEPOSITADO,Aprovado,201832140577450,CE LEOPOLDO FROES
21275,2024,1,CONCLUIDA,Dep.neste ano,201832140577450,CE BALTAZAR BERNARDINO
21275,2025,2,CONCLUIDA,Não avaliado,201832140577450,CE BALTAZAR BERNARDINO
21282,2022,6,VALOR DEPOSITADO,Aprovado,202232140669336,CE LEOPOLDO FROES
21282,2024,7,VALOR DEPOSITADO,Aprovado,202232140669336,CE JOAQUIM TAVORA
21289,2022,7,CONCLUIDA,Reprovado,202132140655819,CE LEOPOLDO FROES
21289,2023,7,CONCLUIDA,Aprovado,202132140655819,CE LEOPOLDO FROES
21289,2024,7,CONCLUIDA,Transferido,202132140655819,CE LEOPOLDO FROES
21306,2022,7,ELEGIVEL,Aprovado,202132140660499,CE LEOPOLDO FROES
21306,2024,1,ELEGIVEL,Reprovado,202132140660499,CE PAULO ASSIS RIBEIRO
21306,2025,1,ELEGIVEL,Não avaliado,202132140660499,CE RAUL VIDAL
21308,2022,6,CONCLUIDA,Reprovado,202232140672711,CE LEOPOLDO FROES
21308,2024,8,CONCLUIDA,Aprovado,202232140672711,CE CIZINIO SOARES PINTO
21319,2022,9,ELEGIVEL,Aprovado,201932140593210,CE LEOPOLDO FROES
21319,2023,1,ELEGIVEL,Aprovado,201932140593210,CE LEOPOLDO FROES
21319,2024,1,ELEGIVEL,Não avaliado,201932140593210,CE PAULO ASSIS RIBEIRO
21321,2022,9,ELEGIVEL,Reprovado,201932140597458,CE LEOPOLDO FROES
21321,2023,9,ELEGIVEL,Reprovado,201932140597458,CE LEOPOLDO FROES
21321,2025,1,ELEGIVEL,Não avaliado,201932140597458,CE PAULO ASSIS RIBEIRO
21324,2022,6,CONCLUIDA,Reprovado,202232140690459,CE LEOPOLDO FROES
21324,2023,6,CONCLUIDA,Aprovado,202232140690459,CE LEOPOLDO FROES
21324,2024,6,CONCLUIDA,Dep.neste ano,202232140690459,CE LEOPOLDO FROES
21324,2025,7,CONCLUIDA,Não avaliado,202232140690459,CE LEOPOLDO FROES
21326,2022,8,ELEGIVEL,Reprovado,201932150555499,CE LEOPOLDO FROES
21326,2024,9,ELEGIVEL,Não avaliado,201932150555499,CIEP 450 DI CAVALCANTI
21336,2022,9,CONCLUIDA,Dep.neste ano,201932140617661,CE LEOPOLDO FROES
21336,2023,1,CONCLUIDA,Dep.neste ano,201932140617661,CE CIZINIO SOARES PINTO
21336,2024,2,CONCLUIDA,Reprovado,201932140617661,CE CIZINIO SOARES PINTO
21336,2025,3,CONCLUIDA,Não avaliado,201932140617661,CE CIZINIO SOARES PINTO
21342,2022,7,CONCLUIDA,Aprovado,202032140634173,CE LEOPOLDO FROES
21342,2024,1,CONCLUIDA,Reprovado,202032140634173,CE LEOPOLDO FROES
21342,2025,1,CONCLUIDA,Não avaliado,202532140760197,CE CIZINIO SOARES PINTO
21344,2022,8,ELEGIVEL,Reprovado,202032010409609,CE LEOPOLDO FROES
21344,2024,9,ELEGIVEL,Não avaliado,202032010409609,CE BALTAZAR BERNARDINO
21347,2022,7,VALOR DEPOSITADO,Aprovado,202132140658249,CE LEOPOLDO FROES
21347,2024,1,CONCLUIDA,Reprovado,202132140658249,CE MANUEL DE ABREU
21347,2025,1,CONCLUIDA,Não avaliado,202531871010623,CE JOAQUIM TAVORA
21356,2022,7,VALOR DEPOSITADO,Aprovado,202132140658321,CE LEOPOLDO FROES
21356,2023,8,CONCLUIDA,Dep.neste ano,202132140658321,CE LEOPOLDO FROES
21356,2024,9,CONCLUIDA,Reprovado,202132140658321,CE LEOPOLDO FROES
21356,2025,1,CONCLUIDA,Não avaliado,202531910586561,CE PAULO ASSIS RIBEIRO
21399,2022,6,ELEGIVEL,Reprovado,202231900519666,CE MULLULO DA VEIGA
21399,2023,6,ELEGIVEL,Reprovado,202231900519666,CE MULLULO DA VEIGA
21399,2024,7,ELEGIVEL,Reprovado,202231900519666,CE MULLULO DA VEIGA
21399,2025,8,ELEGIVEL,Não avaliado,202231900519666,CE MULLULO DA VEIGA
21400,2022,9,CONCLUIDA,Aprovado,201831900466921,CE MULLULO DA VEIGA
21400,2023,1,CONCLUIDA,Não avaliado,201831900466921,IE PROFESSOR ISMAEL COUTINHO
21400,2024,2,CONCLUIDA,Reprovado,201831900466921,IE PROFESSOR ISMAEL COUTINHO
21400,2025,2,CONCLUIDA,Não avaliado,201831900466921,IE PROFESSOR ISMAEL COUTINHO
21402,2022,6,CONCLUIDA,Reprovado,202231900514354,CE MULLULO DA VEIGA
21402,2023,6,CONCLUIDA,Reprovado,202231900514354,CE MULLULO DA VEIGA
21402,2024,7,CONCLUIDA,Reprovado,202231900514354,CE MULLULO DA VEIGA
21404,2022,7,ELEGIVEL,Aprovado,202131900512681,CE MULLULO DA VEIGA
21404,2024,1,ELEGIVEL,Reprovado,202131900512681,CE MULLULO DA VEIGA
21404,2025,1,ELEGIVEL,Não avaliado,202131900512681,CE MULLULO DA VEIGA
21407,2022,7,CONCLUIDA,Aprovado,202231900514941,CE MULLULO DA VEIGA
21407,2024,1,CONCLUIDA,Aprovado,202231900514941,CE MULLULO DA VEIGA
21407,2025,2,CONCLUIDA,Não avaliado,202231900514941,CE MULLULO DA VEIGA
21409,2022,7,CONCLUIDA,Aprovado,201932150546821,CE MULLULO DA VEIGA
21409,2024,1,CONCLUIDA,Dep.neste ano,202331900531921,CE MULLULO DA VEIGA
21409,2025,2,CONCLUIDA,Não avaliado,202331900531921,CE MULLULO DA VEIGA
21415,2022,8,CONCLUIDA,Aprovado,202031850815728,CE MULLULO DA VEIGA
21415,2023,9,CONCLUIDA,Não avaliado,202031850815728,EE MENEZES VIEIRA
21415,2024,1,CONCLUIDA,Dep.neste ano,202031850815728,LICEU NILO PECANHA
21415,2025,2,CONCLUIDA,Não avaliado,202031850815728,LICEU NILO PECANHA
21422,2022,6,ELEGIVEL,Reprovado,202131900508910,CE MULLULO DA VEIGA
21422,2023,6,ELEGIVEL,Transferido,202131900508910,CE MULLULO DA VEIGA
21422,2024,7,ELEGIVEL,Reprovado,202131900508910,CE HILARIO RIBEIRO
21422,2025,8,ELEGIVEL,Não avaliado,202131900508910,CE HILARIO RIBEIRO
21424,2022,6,ELEGIVEL,Aprovado,202231900516561,CE MULLULO DA VEIGA
21424,2024,9,ELEGIVEL,Reprovado,124149484774,ESCOLA MUNICIPAL ALTIVO CESAR
21424,2025,9,ELEGIVEL,Não avaliado,202231900516561,CE MULLULO DA VEIGA
21432,2022,6,ELEGIVEL,Reprovado,202231900520591,CE MULLULO DA VEIGA
21432,2023,6,ELEGIVEL,Não avaliado,202231900520591,CE HILARIO RIBEIRO
21432,2024,7,ELEGIVEL,Não avaliado,202231900520591,CE HILARIO RIBEIRO
21435,2022,6,CONCLUIDA,Reprovado,202231900515164,CE MULLULO DA VEIGA
21435,2023,6,CONCLUIDA,Reprovado,202231900515164,CE MULLULO DA VEIGA
21435,2024,7,CONCLUIDA,Reprovado,202231900515164,CE MULLULO DA VEIGA
21435,2025,8,CONCLUIDA,Não avaliado,202231900515164,CE MULLULO DA VEIGA
